,OrderID,Tanggal_Pesanan,Produk,Kategori,Wilayah,Jumlah,Harga_Satuan,Metode_Pembayaran,Diskon,Total_Penjualan,Bulan,Hari_Dalam_Seminggu,Jam_Pesanan
953,954,2025-02-13 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,3,4143647,Credit Card,0.1,11187846.9,2025-02,3,20
954,955,2024-12-29 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,3,1816953,Debit Card,0.1,4905773.100000001,2024-12,6,20
955,956,2025-03-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,2,8084387,Debit Card,0.0,16168774.0,2025-03,4,21
956,957,2025-05-19 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,4,17694245,Credit Card,0.0,70776980.0,2025-05,0,8
957,958,2025-03-02 16:47:34.301561,Laptop Gaming,Elektronik,Medan,3,15421280,E-Wallet,0.1,41637456.0,2025-03,6,14
958,959,2025-02-04 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,3,3909245,Bank Transfer,0.1,10554961.5,2025-02,1,10
959,960,2025-02-03 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,3,741207,Bank Transfer,0.0,2223621.0,2025-02,0,17
960,961,2025-05-03 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,2,493226,Credit Card,0.0,986452.0,2025-05,5,15
961,962,2025-05-16 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,4,992632,Debit Card,0.0,3970528.0,2025-05,4,21
962,963,2025-04-07 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,4,860881,Debit Card,0.1,3099171.6,2025-04,0,19
963,964,2025-03-15 16:47:34.301561,Headphone Wireless,Aksesoris,Denpasar,4,860592,Bank Transfer,0.0,3442368.0,2025-03,5,10
964,965,2024-12-31 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,4,4472178,Credit Card,0.0,17888712.0,2024-12,1,8
965,966,2025-06-07 16:47:34.301561,Smartwatch,Aksesoris,Surabaya,1,1662189,Bank Transfer,0.05,1579079.5499999998,2025-06,5,12
966,967,2025-05-11 16:47:34.301561,Laptop Gaming,Elektronik,Medan,1,20730385,E-Wallet,0.0,20730385.0,2025-05,6,9
967,968,2025-06-24 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,4,814299,E-Wallet,0.0,3257196.0,2025-06,1,18
968,969,2025-01-07 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,2,1991218,Credit Card,0.0,3982436.0,2025-01,1,11
969,970,2025-01-02 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,5381486,Credit Card,0.0,5381486.0,2025-01,3,8
970,971,2025-05-28 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,3,1631619,E-Wallet,0.0,4894857.0,2025-05,2,16
971,972,2025-05-15 16:47:34.301561,Keyboard Mekanik,Periferal,Makassar,1,1599151,Debit Card,0.0,1599151.0,2025-05,3,13
972,973,2025-06-18 16:47:34.301561,Smartwatch,Aksesoris,Medan,3,625438,Credit Card,0.0,1876314.0,2025-06,2,15
973,974,2025-05-07 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,18770183,E-Wallet,0.0,75080732.0,2025-05,2,18
974,975,2025-01-10 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,1,1322892,E-Wallet,0.1,1190602.8,2025-01,4,11
975,976,2025-06-14 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,2,1094448,Debit Card,0.05,2079451.2,2025-06,5,16
976,977,2025-05-07 16:47:34.301561,Smartphone Terbaru,Elektronik,Surabaya,1,9555984,Debit Card,0.0,9555984.0,2025-05,2,9
977,978,2025-03-22 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,1,21699744,Debit Card,0.0,21699744.0,2025-03,5,16
978,979,2025-03-03 16:47:34.301561,Monitor Curved,Periferal,Jakarta,1,4199391,Debit Card,0.0,4199391.0,2025-03,0,19
979,980,2025-03-01 16:47:34.301561,Laptop Gaming,Elektronik,Makassar,4,24024327,Bank Transfer,0.0,96097308.0,2025-03,5,12
980,981,2025-04-08 16:47:34.301561,Headphone Wireless,Aksesoris,Makassar,2,1004293,Debit Card,0.0,2008586.0,2025-04,1,20
981,982,2025-03-11 16:47:34.301561,Keyboard Mekanik,Periferal,Jakarta,1,1208258,Bank Transfer,0.05,1147845.0999999999,2025-03,1,13
982,983,2025-01-14 16:47:34.301561,Keyboard Mekanik,Periferal,Surabaya,2,730170,Credit Card,0.0,1460340.0,2025-01,1,10
983,984,2025-01-06 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,4,9413124,E-Wallet,0.0,37652496.0,2025-01,0,11
984,985,2025-05-20 16:47:34.301561,Keyboard Mekanik,Periferal,Medan,3,581948,Bank Transfer,0.0,1745844.0,2025-05,1,13
985,986,2025-05-29 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,1,17582814,Credit Card,0.05,16703673.299999999,2025-05,3,14
986,987,2025-02-04 16:47:34.301561,Laptop Gaming,Elektronik,Medan,2,18769457,Credit Card,0.0,37538914.0,2025-02,1,8
987,988,2025-06-09 16:47:34.301561,Smartwatch,Aksesoris,Jakarta,2,1706751,Bank Transfer,0.05,3242826.9,2025-06,0,14
988,989,2025-04-01 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,4,9541333,Credit Card,0.0,38165332.0,2025-04,1,8
989,990,2025-04-02 16:47:34.301561,Smartphone Terbaru,Elektronik,Jakarta,1,3953692,Credit Card,0.1,3558322.8000000003,2025-04,2,12
990,991,2025-02-15 16:47:34.301561,Headphone Wireless,Aksesoris,Surabaya,3,1485493,Bank Transfer,0.1,4010831.1,2025-02,5,13
991,992,2025-03-07 16:47:34.301561,Laptop Gaming,Elektronik,Medan,2,15217770,Credit Card,0.0,30435540.0,2025-03,4,20
992,993,2025-02-28 16:47:34.301561,Smartphone Terbaru,Elektronik,Makassar,1,7099906,Debit Card,0.0,7099906.0,2025-02,4,9
993,994,2025-06-24 16:47:34.301561,Headphone Wireless,Aksesoris,Medan,3,942613,Debit Card,0.0,2827839.0,2025-06,1,20
994,995,2025-03-16 16:47:34.301561,Monitor Curved,Periferal,Surabaya,2,4437245,E-Wallet,0.0,8874490.0,2025-03,6,17
995,996,2025-04-24 16:47:34.301561,Smartwatch,Aksesoris,Denpasar,2,1861871,Credit Card,0.05,3537554.9,2025-04,3,16
996,997,2025-04-27 16:47:34.301561,Smartphone Terbaru,Elektronik,Medan,3,9177995,E-Wallet,0.1,24780586.5,2025-04,6,21
997,998,2025-05-14 16:47:34.301561,Smartphone Terbaru,Elektronik,Denpasar,3,8910184,Debit Card,0.05,25394024.4,2025-05,2,17
998,999,2025-06-08 16:47:34.301561,Laptop Gaming,Elektronik,Surabaya,4,21082199,Debit Card,0.1,75895916.4,2025-06,6,13
999,1000,2025-03-14 16:47:34.301561,Laptop Gaming,Elektronik,Jakarta,1,20301533,Debit Card,0.0,20301533.0,2025-03,4,14
